"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0351223";"mora_0351223";"1";"277";"";"2015-03-09 00:00:00";"Rustenburgerstraat 463";"";"";"POINT (4.88729106912 52.3508748885)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Rustenburgerstraat 463";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"09-03-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3360362";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0351223";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0351223/?ajax=true&summary=balloon"
"MORA-0338678";"mora_0338678";"1";"277";"";"2015-02-23 00:00:00";"Amstelpark 1";"";"";"POINT (4.89146943668 52.3315777522)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Amstelpark 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"23-02-2015";"Nieuw";"Overig";"9173";"point_3356938";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0338678";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0338678/?ajax=true&summary=balloon"
"MORA-0421069";"mora_0421069";"1";"277";"";"2015-06-08 00:00:00";"Sarphatipark 130";"";"";"POINT (4.89861817155 52.3538791538)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Sarphatipark 130";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"08-06-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3387708";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0421069";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0421069/?ajax=true&summary=balloon"
"MORA-0214489";"mora_0214489";"1";"277";"";"2014-09-09 00:00:00";"Aldendriel 28";"";"";"POINT (4.88537687303 52.3267525899)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Aldendriel 28";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"09-09-2014";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3281877";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0214489";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0214489/?ajax=true&summary=balloon"
"MORA-0311247";"mora_0311247";"1";"277";"";"2015-01-20 00:00:00";"Maasstraat 85";"";"";"POINT (4.89590394752 52.3444847088)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Maasstraat 85";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"20-01-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3340716";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0311247";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0311247/?ajax=true&summary=balloon"
"MORA-0424322";"mora_0424322";"1";"277";"";"2015-06-11 00:00:00";"Albert Cuypstraat 19";"";"";"POINT (4.88740889235 52.3547491055)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Albert Cuypstraat 19";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"11-06-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3388540";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0424322";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0424322/?ajax=true&summary=balloon"
"MORA-0358999";"mora_0358999";"1";"277";"";"2015-03-18 00:00:00";"Eerste Jan Steenstraat 125";"";"";"POINT (4.89235932736 52.3544103943)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Eerste Jan Steenstraat 125";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"18-03-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3362658";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0358999";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0358999/?ajax=true&summary=balloon"
"MORA-24661";"mora_24661";"1";"277";"";"2013-08-29 00:00:00";"Krammerstraat 13";"";"";"POINT (4.88762788561 52.3457263263)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Krammerstraat 13";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"29-08-2013";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3084834";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-24661";"http://www.opdekaart.amsterdam.nl/mor/items/mora-24661/?ajax=true&summary=balloon"
"MORA-0424526";"mora_0424526";"1";"277";"";"2015-06-12 00:00:00";"Dusartstraat 50";"";"";"POINT (4.88919367437 52.3513592596)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Dusartstraat 50";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"12-06-2015";"Nieuw";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3388591";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0424526";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0424526/?ajax=true&summary=balloon"
"MORA-0425213";"mora_0425213";"1";"277";"";"2015-06-12 00:00:00";"Dusartstraat 30";"";"";"POINT (4.88915716066 52.3519972362)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Dusartstraat 30";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"12-06-2015";"Nieuw";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3388917";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0425213";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0425213/?ajax=true&summary=balloon"
"MORA-0935141";"mora_0935141_1";"1";"277";"";"2017-01-20 00:00:00";"Europaplein 105";"";"";"POINT (4.89385233851 52.3415821152)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Europaplein 105";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"20-01-2017";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3685626";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0935141";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0935141/?ajax=true&summary=balloon"
"MORA-0936923";"mora_0936923_1";"1";"277";"";"2017-01-24 00:00:00";"Roelof Hartstraat 5";"";"";"POINT (4.88451305059 52.3525258569)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Roelof Hartstraat 5";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"24-01-2017";"Doorgestuurd naar externe partij";"Parkeeroverlast";"9173";"point_3686597";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0936923";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0936923/?ajax=true&summary=balloon"
"MORA-0946244";"mora_0946244_1";"1";"277";"";"2017-02-11 00:00:00";"Ceintuurbaan 206";"";"";"POINT (4.88773147795 52.3521709838)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:47";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Ceintuurbaan 206";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"11-02-2017";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3693441";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0946244";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0946244/?ajax=true&summary=balloon"
"MORA-0319772";"mora_0319772";"1";"277";"";"2015-01-29 00:00:00";"Plantage Parklaan 22";"";"";"POINT (4.91055823736 52.3682902111)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Plantage Parklaan 22";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"29-01-2015";"Nieuw";"Overig";"9173";"point_3352168";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0319772";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0319772/?ajax=true&summary=balloon"
"MORA-0398000";"mora_0398000";"1";"277";"";"2015-05-07 00:00:00";"Papaverweg 7";"";"";"POINT (4.91183680219 52.3942158271)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Papaverweg 7";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"07-05-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3373251";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0398000";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0398000/?ajax=true&summary=balloon"
"MORA-0442687";"mora_0442687";"1";"277";"";"2015-07-03 00:00:00";"Plantage Muidergracht 11";"";"";"POINT (4.90909730815 52.3662441107)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Plantage Muidergracht 11";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"03-07-2015";"In behandeling";"Overig";"9173";"point_3394332";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0442687";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0442687/?ajax=true&summary=balloon"
"MORA-0473041";"mora_0473041";"1";"277";"";"2015-08-10 00:00:00";"Valckenierstraat 2";"";"";"POINT (4.90851516024 52.3616849866)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Valckenierstraat 2";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"10-08-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3424198";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0473041";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0473041/?ajax=true&summary=balloon"
"MORA-47565";"mora_47565";"1";"277";"";"2013-11-05 00:00:00";"Sarphatistraat 526";"";"";"POINT (4.92013184008 52.3640771804)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Sarphatistraat 526";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"05-11-2013";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3083371";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-47565";"http://www.opdekaart.amsterdam.nl/mor/items/mora-47565/?ajax=true&summary=balloon"
"MORA-0406330";"mora_0406330";"1";"277";"";"2015-05-19 00:00:00";"Nieuwe Achtergracht 13";"";"";"POINT (4.90573339643 52.3623387973)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Nieuwe Achtergracht 13";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"19-05-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3375640";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0406330";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0406330/?ajax=true&summary=balloon"
"MORA-0442666";"mora_0442666";"1";"277";"";"2015-07-03 00:00:00";"Willem Frederik Hermansstraat 5";"";"";"POINT (4.90772987922 52.3759363126)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Willem Frederik Hermansstraat 5";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"03-07-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3394537";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0442666";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0442666/?ajax=true&summary=balloon"
"MORA-0483188";"mora_0483188";"1";"277";"";"2015-08-21 00:00:00";"Windroosplein 5";"";"";"POINT (4.9247113864 52.3726334724)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Windroosplein 5";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"21-08-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3427355";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0483188";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0483188/?ajax=true&summary=balloon"
"MORA-0400906";"mora_0400906";"1";"277";"";"2015-05-11 00:00:00";"Dijksgracht 4";"";"";"POINT (4.91161770805 52.3762935235)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Dijksgracht 4";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"11-05-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3374047";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0400906";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0400906/?ajax=true&summary=balloon"
"MORA-64361";"mora_64361";"1";"277";"";"2013-12-21 00:00:00";"Dijksgracht 4";"";"";"POINT (4.91161770805 52.3762935235)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Dijksgracht 4";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Afgerond";"21-12-2013";"Afgerond";"Stank- / geluidsoverlast";"9173";"point_3111007";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-64361";"http://www.opdekaart.amsterdam.nl/mor/items/mora-64361/?ajax=true&summary=balloon"
"MORA-0379983";"mora_0379983";"1";"277";"";"2015-04-14 00:00:00";"Waddenweg 1";"";"";"POINT (4.92489935368 52.3912297034)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Waddenweg 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"14-04-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3368011";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0379983";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0379983/?ajax=true&summary=balloon"
"MORA-0266367";"mora_0266367";"1";"277";"";"2014-11-19 00:00:00";"Zamenhofstraat 4";"";"";"POINT (4.92523051965 52.3876449193)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Zamenhofstraat 4";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"19-11-2014";"Nieuw";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3306527";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0266367";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0266367/?ajax=true&summary=balloon"
"MORA-0927920";"mora_0927920";"1";"277";"";"2017-01-09 00:00:00";"Lange Distelstraat 17";"";"";"POINT (4.90946765449 52.3918425402)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Lange Distelstraat 17";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"09-01-2017";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3680630";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0927920";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0927920/?ajax=true&summary=balloon"
"MORA-0928191";"mora_0928191";"1";"277";"";"2017-01-09 00:00:00";"Lange Distelstraat 17";"";"";"POINT (4.90946765449 52.3918425402)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Lange Distelstraat 17";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"09-01-2017";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3680534";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0928191";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0928191/?ajax=true&summary=balloon"
"MORA-0935931";"mora_0935931";"1";"277";"";"2017-01-23 00:00:00";"Buiksloterdijk 386";"";"";"POINT (4.91701120907 52.400860378)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Buiksloterdijk 386";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"23-01-2017";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3686543";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0935931";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0935931/?ajax=true&summary=balloon"
"MORA-0935673";"mora_0935673_1";"1";"277";"";"2017-01-22 00:00:00";"Buiksloterdijk 452";"";"";"POINT (4.91396848223 52.4009651012)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Buiksloterdijk 452";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"22-01-2017";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3685941";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0935673";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0935673/?ajax=true&summary=balloon"
"MORA-0935588";"mora_0935588_1";"1";"277";"";"2017-01-22 00:00:00";"Lange Distelstraat 17";"";"";"POINT (4.90946765449 52.3918425402)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Lange Distelstraat 17";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"22-01-2017";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3685947";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0935588";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0935588/?ajax=true&summary=balloon"
"MORA-0939022";"mora_0939022";"1";"277";"";"2017-01-27 00:00:00";"Koerierstersplein 4";"";"";"POINT (4.90744792146 52.3694190877)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Koerierstersplein 4";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"27-01-2017";"In behandeling";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3687986";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0939022";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0939022/?ajax=true&summary=balloon"
"MORA-0942623";"mora_0942623_1";"1";"277";"";"2017-02-03 00:00:00";"Gedempt Hamerkanaal 99";"";"";"POINT (4.92157076159 52.3836490502)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Gedempt Hamerkanaal 99";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"03-02-2017";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3690736";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0942623";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0942623/?ajax=true&summary=balloon"
"MORA-0946253";"mora_0946253_1";"1";"277";"";"2017-02-11 00:00:00";"Swammerdamstraat 6";"";"";"POINT (4.9069312785 52.3588204756)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Swammerdamstraat 6";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"11-02-2017";"Doorgestuurd naar externe partij";"Parkeeroverlast";"9173";"point_3693455";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0946253";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0946253/?ajax=true&summary=balloon"
"MORA-0398771";"mora_0398771";"1";"277";"";"2015-05-08 00:00:00";"Ribesstraat";"";"";"POINT (4.91251123763 52.3943443591)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Ribesstraat";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"08-05-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3373601";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0398771";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0398771/?ajax=true&summary=balloon"
"MORA-0145353";"mora_0145353";"1";"277";"";"2014-05-22 00:00:00";"Celebesstraat 7";"";"";"POINT (4.93179214733 52.3652011316)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Celebesstraat 7";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"22-05-2014";"In behandeling";"Graffiti / wildplak";"9173";"point_3193957";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0145353";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0145353/?ajax=true&summary=balloon"
"MORA-0421088";"mora_0421088";"1";"277";"";"2015-06-08 00:00:00";"Levantkade 88";"";"";"POINT (4.94171023416 52.3761229531)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:48";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Levantkade 88";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"08-06-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3387474";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0421088";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0421088/?ajax=true&summary=balloon"
